table,portal_id,content_type,record_id,source_path,field,old_value_sample,new_value_sample,repair_type,confidence,reason,applied
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-instant-feedback,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-instant-feedback.json,slug,,digital-exams-glossary-instant-feedback,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-instant-feedback,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-instant-feedback.json,title_en,,Instant Feedback,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-instant-feedback,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-instant-feedback.json,data.definition_ar,,الحصول على تصحيح وشرح للإجابات مباشرة بعد الحل لفه,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-interleaving,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-interleaving.json,slug,,digital-exams-glossary-interleaving,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-interleaving,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-interleaving.json,title_en,,Interleaving,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-interleaving,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-interleaving.json,data.definition_ar,,استراتيجية تعليمية تتضمن دمج مواضيع أو أنواع مختلف,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-01,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-01.json,slug,,digital-exams-glossary-item-01,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-01,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-01.json,title_en,Item 01,Item 01,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-01,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-01.json,data.definition_ar,,توزيع الوقت المتاح على أسئلة الاختبار بشكل استراتي,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-02,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-02.json,slug,,digital-exams-glossary-item-02,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-02,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-02.json,title_en,Item 02,Item 02,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-02,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-02.json,data.definition_ar,,تقنية تعتمد على استبعاد الإجابات الخاطئة بوضوح لزي,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-03,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-03.json,slug,,digital-exams-glossary-item-03,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-03,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-03.json,title_en,Item 03,Item 03,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-03,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-03.json,data.definition_ar,,إلقاء نظرة سريعة على جميع الأسئلة قبل البدء في الح,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-04,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-04.json,slug,,digital-exams-glossary-item-04,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-04,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-04.json,title_en,Item 04,Item 04,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-04,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-04.json,data.definition_ar,,حالة نفسية تصيب الطالب قبل أو أثناء الاختبار وتؤثر,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-05,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-05.json,slug,,digital-exams-glossary-item-05,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-05,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-05.json,title_en,Item 05,Item 05,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-05,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-05.json,data.definition_ar,,الكلمات الأساسية في السؤال التي تحدد المطلوب بدقة.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-06,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-06.json,slug,,digital-exams-glossary-item-06,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-06,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-06.json,title_en,Item 06,Item 06,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-06,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-06.json,data.definition_ar,,نموذج مشابه للاختبار الحقيقي يستخدم للتدريب وقياس ,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-07,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-07.json,slug,,digital-exams-glossary-item-07,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-07,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-07.json,title_en,Item 07,Item 07,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-07,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-07.json,data.definition_ar,,اختيار إجابة بناءً على المنطق والمعلومات السابقة ع,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-08,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-08.json,slug,,digital-exams-glossary-item-08,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-08,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-08.json,title_en,Item 08,Item 08,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-08,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-08.json,data.definition_ar,,تهيئة بيئة مشابهة لبيئة الاختبار الحقيقي أثناء الت,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-09,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-09.json,slug,,digital-exams-glossary-item-09,slug_filled,high,Filled slug from id,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-09,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-09.json,title_en,Item 09,Item 09,title_en_generated,high,Generated English title from slug with acronym handling,yes
digital_exams_glossary,digital-exams,glossary,digital-exams-glossary-item-09,content-source/_normalized\digital-exams\glossary\digital-exams-glossary-item-09.json,data.definition_ar,,معرفة الأخطاء بعد الاختبار التجريبي وتصحيحها.,data_key_migrated,high,Migrated definition to definition_ar without removing old,yes
